cik,ticker,exchange,name,group,n_filings,first_filed,last_filed,price_from,price_to
1267425,,,BF Garden Tax Credit Fund V L.P.,unresolved,6,2018-02-13,2019-06-20,2018-02-13,2020-01-06
1267602,,,ALIMERA SCIENCES INC,unresolved,20,2018-03-02,2022-11-14,2018-03-02,2023-06-02
1267813,,,"MARINUS PHARMACEUTICALS, INC.",unresolved,19,2018-03-07,2022-11-07,2018-03-07,2023-05-26
1269021,,,PORTOLA PHARMACEUTICALS INC,unresolved,9,2018-03-01,2020-02-28,2018-03-01,2020-09-15
1270073,,,"INTERCEPT PHARMACEUTICALS, INC.",unresolved,20,2018-02-28,2022-11-01,2018-02-28,2023-05-20
1270200,,,VIASPACE Inc.,unresolved,6,2018-04-02,2019-06-10,2018-04-02,2019-12-27
1271214,,,"Intersect ENT, Inc.",unresolved,18,2018-02-28,2022-05-04,2018-02-28,2022-11-20
1271833,,,CCO HOLDINGS LLC,unresolved,20,2018-02-13,2022-10-28,2018-02-13,2023-05-16
1271834,,,CCO HOLDINGS CAPITAL CORP,unresolved,20,2018-02-13,2022-10-28,2018-02-13,2023-05-16
1272830,,,VONAGE HOLDINGS CORP,unresolved,18,2018-02-27,2022-05-05,2018-02-27,2022-11-21
1273636,,,APPLIED GENETIC TECHNOLOGIES CORP,unresolved,17,2018-02-09,2022-11-21,2018-02-09,2023-06-09
1273931,,,MONEYGRAM INTERNATIONAL INC,unresolved,20,2018-03-16,2022-11-08,2018-03-16,2023-05-27
1274032,,,"Simply, Inc.",unresolved,17,2018-03-08,2022-04-22,2018-03-08,2022-11-08
1274173,,,Janus Henderson Group Ltd.,unresolved,20,2018-02-27,2022-10-31,2018-02-27,2023-05-19
1274792,,,MERRIMACK PHARMACEUTICALS INC,unresolved,12,2018-03-12,2022-11-03,2018-03-12,2023-05-22
1277998,,,MANUFACTURED HOUSING PROPERTIES INC.,unresolved,19,2018-05-14,2022-11-14,2018-05-14,2023-06-02
1279363,,,"WELLCARE HEALTH PLANS, INC.",unresolved,8,2018-02-16,2019-10-30,2018-02-16,2020-05-17
1279695,,,UNIVERSAL BIOSENSORS INC,unresolved,20,2018-02-23,2022-10-27,2018-02-23,2023-05-15
1280600,,,ACCELERON PHARMA INC,unresolved,15,2018-02-27,2021-11-04,2018-02-27,2022-05-23
1281774,,,TOWN SPORTS INTERNATIONAL HOLDINGS INC,unresolved,10,2018-02-28,2020-09-04,2018-02-28,2021-03-23
1281845,,,"Unique Logistics International, Inc.",unresolved,6,2021-08-31,2022-10-12,2021-08-31,2023-04-30
1282266,,,"WINDSTREAM HOLDINGS, INC.",unresolved,11,2018-02-28,2020-07-30,2018-02-28,2021-02-15
1282723,,,MEWBOURNE ENERGY PARTNERS 05-A LP,unresolved,12,2018-04-02,2020-11-16,2018-04-02,2021-06-04
1282977,,,GREENHILL & CO INC,unresolved,20,2018-02-28,2022-11-08,2018-02-28,2023-05-27
1283140,,,HOLLY ENERGY PARTNERS LP,unresolved,20,2018-02-21,2022-11-07,2018-02-21,2023-05-26
1283630,,,AMERICAN CAMPUS COMMUNITIES INC,unresolved,18,2018-03-01,2022-05-05,2018-03-01,2022-11-21
1284450,,,"China Carbon Graphite Group, Inc.",unresolved,16,2018-04-02,2021-11-15,2018-04-02,2022-06-03
1285543,,,"Zerify, Inc.",unresolved,20,2018-03-30,2022-11-21,2018-03-30,2023-06-09
1286131,,,STONEMOR PARTNERS LP,unresolved,9,2018-01-25,2019-11-08,2018-01-25,2020-05-26
1286225,,,"RealPage, Inc.",unresolved,13,2018-03-01,2021-03-01,2018-03-01,2021-09-17
1286459,,,ALL FOR ONE MEDIA CORP.,unresolved,8,2018-01-16,2022-12-29,2018-01-16,2023-07-17
1286964,,,"Heron Lake BioEnergy, LLC",unresolved,16,2018-01-29,2021-09-14,2018-01-29,2022-04-02
1287808,,,"Hill International, Inc.",unresolved,22,2018-06-22,2022-11-14,2018-06-22,2023-06-02
1288359,,,OTELCO INC.,unresolved,13,2018-03-13,2021-03-16,2018-03-13,2021-10-02
1288750,,,Timberline Resources Corp,unresolved,11,2020-01-10,2022-12-29,2020-01-10,2023-07-17
1289237,,,"U. S. Premium Beef, LLC",unresolved,20,2018-03-14,2022-11-07,2018-03-14,2023-05-26
1289496,,,"CBA Florida, Inc.",unresolved,5,2018-04-02,2019-04-01,2018-04-02,2019-10-18
1289636,,,PROFIRE ENERGY INC,unresolved,20,2018-03-07,2022-11-02,2018-03-07,2023-05-21
1289790,,,Macquarie Infrastructure Corp,unresolved,15,2018-02-21,2021-08-03,2018-02-21,2022-02-19
1289850,,,"NeuroMetrix, Inc.",unresolved,20,2018-02-08,2022-10-20,2018-02-08,2023-05-08
1290149,,,"Sierra Oncology, Inc.",unresolved,5,2020-08-06,2022-05-06,2020-08-06,2022-11-22
1290476,,,Village Bank & Trust Financial Corp.,unresolved,18,2018-03-30,2022-11-10,2018-03-30,2023-05-29
1293282,,,TechTarget Holdings Inc.,unresolved,20,2018-03-13,2022-11-09,2018-03-13,2023-05-28
1293310,,,"HUMANIGEN, INC",unresolved,12,2018-03-27,2022-11-14,2018-03-27,2023-06-02
1293971,,,"bluebird bio, Inc.",unresolved,19,2018-02-21,2022-11-07,2018-02-21,2023-05-26
1295560,,,INTREorg SYSTEMS INC.,unresolved,11,2018-07-10,2018-10-09,2018-07-10,2019-04-27
1295961,,,QUANTUM ENERGY INC.,unresolved,13,2019-01-14,2022-10-07,2019-01-14,2023-04-25
1296205,,,ZAGG Inc,unresolved,12,2018-03-15,2020-11-09,2018-03-15,2021-05-28
1296435,,,Neenah Inc,unresolved,18,2018-02-23,2022-05-04,2018-02-23,2022-11-20
1296884,,,"Lightstone Value Plus REIT I, Inc.",unresolved,20,2018-03-12,2022-11-14,2018-03-12,2023-06-02
1297667,,,"ATEL Capital Equipment Fund XI, LLC",unresolved,6,2018-03-27,2019-05-13,2018-03-27,2019-11-29
1297704,,,OHA Investment Corp,unresolved,8,2018-03-26,2019-11-12,2018-03-26,2020-05-30
1299139,,,TearLab Corp,unresolved,10,2018-03-05,2020-06-26,2018-03-05,2021-01-12
1300485,,,"CubeSmart, L.P.",unresolved,20,2018-02-16,2022-10-28,2018-02-16,2023-05-16
1300524,,,AMERICAN INTERNATIONAL HOLDINGS CORP.,unresolved,12,2020-06-26,2022-11-16,2020-06-26,2023-06-04
1300699,,,"Athenex, Inc.",unresolved,20,2018-03-26,2022-11-03,2018-03-26,2023-05-22
1300734,,,"SHINECO, INC.",unresolved,20,2018-02-12,2022-11-14,2018-02-12,2023-06-02
1300938,,,"ABCO Energy, Inc.",unresolved,20,2018-04-17,2022-11-21,2018-04-17,2023-06-09
1301501,,,"Achaogen, Inc.",unresolved,5,2018-02-27,2019-04-01,2018-02-27,2019-10-18
1301838,,,"Premier Product Group, Inc.",unresolved,6,2019-02-25,2020-11-24,2019-02-25,2021-06-12
1301991,,,"SmartMetric, Inc.",unresolved,20,2018-02-09,2022-11-21,2018-02-09,2023-06-09
1302028,,,"Manitex International, Inc.",unresolved,21,2018-04-03,2022-11-03,2018-04-03,2023-05-22
1302350,,,JMP GROUP LLC,unresolved,16,2018-03-28,2021-11-12,2018-03-28,2022-05-31
1302573,,,OncoMed Pharmaceuticals Inc,unresolved,5,2018-03-09,2019-03-07,2018-03-09,2019-09-23
1302946,,,TWO RIVERS WATER & FARMING Co,unresolved,7,2018-04-09,2019-11-25,2018-04-09,2020-06-12
1303313,,,"LHC Group, Inc",unresolved,20,2018-03-01,2022-11-03,2018-03-01,2023-05-22
1303652,,,Tableau Software Inc,unresolved,7,2018-02-26,2019-07-31,2018-02-26,2020-02-16
1303942,,,BankFinancial CORP,unresolved,20,2018-02-23,2022-10-28,2018-02-23,2023-05-16
1304280,,,Novelis Inc.,unresolved,20,2018-02-01,2022-11-08,2018-02-01,2023-05-27
1304421,,,"Consolidated Communications Holdings, Inc.",unresolved,20,2018-03-01,2022-11-07,2018-03-01,2023-05-26
1304464,,,Crestwood Midstream Partners LP,unresolved,20,2018-02-26,2022-11-03,2018-02-26,2023-05-22
1304730,,,HQDA ELDERLY LIFE NETWORK CORP.,unresolved,14,2018-02-20,2022-07-19,2018-02-20,2023-02-04
1304741,,,Cannagistics Inc.,unresolved,20,2018-03-30,2022-08-04,2018-03-30,2023-02-20
1305168,,,"ARC DOCUMENT SOLUTIONS, INC.",unresolved,20,2018-03-05,2022-11-03,2018-03-05,2023-05-22
1305253,,,"Eiger BioPharmaceuticals, Inc.",unresolved,20,2018-03-09,2022-11-03,2018-03-09,2023-05-22
1305323,,,Zovio Inc,unresolved,20,2018-02-21,2022-11-21,2018-02-21,2023-06-09
1305773,,,Conformis Inc,unresolved,20,2018-03-09,2022-11-02,2018-03-09,2023-05-21
1306035,,,YUS INTERNATIONAL GROUP Ltd,unresolved,5,2019-04-09,2019-06-07,2019-04-09,2019-12-24
1308161,,,"TWENTY-FIRST CENTURY FOX, INC.",unresolved,5,2018-02-08,2019-02-06,2018-02-08,2019-08-25
1308569,,,MAJOR LEAGUE FOOTBALL INC,unresolved,21,2018-04-25,2022-12-20,2018-04-25,2023-07-08
1308606,,,"SPIRIT REALTY CAPITAL, INC.",unresolved,20,2018-02-23,2022-11-08,2018-02-23,2023-05-27
1309057,,,"China Health Industries Holdings, Inc.",unresolved,20,2018-02-09,2022-11-04,2018-02-09,2023-05-23
1309442,,,InsPro Technologies Corp,unresolved,8,2018-03-30,2019-11-12,2018-03-30,2020-05-30
1310114,,,"CONCENTRIX SREV, INC.",unresolved,17,2018-03-02,2022-02-23,2018-03-02,2022-09-11
1310383,,,"Summit Healthcare REIT, Inc",unresolved,20,2018-03-16,2022-11-14,2018-03-16,2023-06-02
1310527,,,TELIX QSAM INC.,unresolved,20,2018-04-09,2022-11-14,2018-04-09,2023-06-02
1311241,,,INTERMOLECULAR INC,unresolved,7,2018-03-02,2019-08-08,2018-03-02,2020-02-24
1311538,,,Castle Brands Inc,unresolved,7,2018-02-09,2019-08-09,2018-02-09,2020-02-25
1312109,,,Silvergate Capital Corp,unresolved,13,2019-12-04,2022-11-07,2019-12-04,2023-05-26
1313275,,,BRIGHTCOVE INC,unresolved,20,2018-02-28,2022-11-02,2018-02-28,2023-05-21
1314152,,,"JLL Income Property Trust, Inc.",unresolved,20,2018-03-08,2022-11-10,2018-03-08,2023-05-29
1314223,,,"Amber Road, Inc.",unresolved,6,2018-03-09,2019-05-10,2018-03-09,2019-11-26
1314772,,,"Summer Infant, Inc.",unresolved,18,2018-02-20,2022-05-16,2018-02-20,2022-12-02
1315061,,,Ridgewood Energy O Fund LLC,unresolved,20,2018-03-09,2022-11-07,2018-03-09,2023-05-26
1315255,,,"GTT Communications, Inc.",unresolved,10,2018-03-01,2020-05-08,2018-03-01,2020-11-24
1316016,,,AQUANTIA CORP,unresolved,7,2018-03-07,2019-08-08,2018-03-07,2020-02-24
1316517,,,"Kandi Technologies Group, Inc.",unresolved,20,2018-03-16,2022-11-08,2018-03-16,2023-05-27
1316644,,,"AeroGrow International, Inc.",unresolved,13,2018-02-13,2021-02-16,2018-02-13,2021-09-04
1316898,,,"JAMBA, INC.",unresolved,7,2018-02-12,2018-08-13,2018-02-12,2019-03-01
1316944,,,Federal Home Loan Bank of San Francisco,unresolved,20,2018-03-09,2022-11-04,2018-03-09,2023-05-23
1317630,,,ITC Holdings Corp.,unresolved,20,2018-02-15,2022-10-28,2018-02-15,2023-05-16
1317839,,,Umatrin Holding Ltd,unresolved,16,2018-05-11,2021-12-30,2018-05-11,2022-07-18
1318084,,,"Core-Mark Holding Company, LLC",unresolved,15,2018-03-01,2021-08-05,2018-03-01,2022-02-21
1318568,,,Everi Holdings Inc.,unresolved,20,2018-03-16,2022-11-08,2018-03-16,2023-05-27
1318641,,,"Statera Biopharma, Inc.",unresolved,20,2018-03-06,2022-11-14,2018-03-06,2023-06-02
1318742,,,NCL CORP Ltd.,unresolved,20,2018-02-27,2022-11-08,2018-02-27,2023-05-27
1319229,,,TransMontaigne Partners LLC,unresolved,20,2018-03-15,2022-11-10,2018-03-15,2023-05-29
1320414,,,SELECT MEDICAL HOLDINGS CORP,unresolved,20,2018-02-22,2022-11-03,2018-02-22,2023-05-22
1320695,,,"TreeHouse Foods, Inc.",unresolved,20,2018-02-20,2022-11-07,2018-02-20,2023-05-26
1321228,,,"WNC Housing Tax Credit Fund VI, L.P., Series 13",unresolved,11,2018-06-27,2020-11-10,2018-06-27,2021-05-29
1321646,,,Kraton Corp,unresolved,16,2018-02-21,2021-10-28,2018-02-21,2022-05-16
1321828,,,Data Call Technologies,unresolved,20,2018-03-08,2022-11-04,2018-03-08,2023-05-23
1322439,,,Eagle Bulk Shipping Inc.,unresolved,20,2018-03-12,2022-11-07,2018-03-12,2023-05-26
1322505,,,"ALBIREO PHARMA, INC.",unresolved,20,2018-03-27,2022-11-08,2018-03-27,2023-05-27
1323648,,,Community Bankers Trust Corp,unresolved,16,2018-03-15,2021-11-12,2018-03-15,2022-05-31
13239,,,HEXION INC.,unresolved,16,2018-03-02,2021-11-12,2018-03-02,2022-05-31
1324189,,,Orchids Paper Products CO /DE,unresolved,5,2018-03-16,2019-04-05,2018-03-16,2019-10-22
1324272,,,"Ruths Hospitality Group, Inc.",unresolved,20,2018-03-16,2022-11-04,2018-03-16,2023-05-23
1325676,,,Ceres Tactical Commodity L.P.,unresolved,18,2018-03-28,2022-11-10,2018-03-28,2023-05-29
1325740,,,"Advanced BioEnergy, LLC",unresolved,9,2018-02-05,2020-02-14,2018-02-05,2020-09-01
1325814,,,Federal Home Loan Bank of Des Moines,unresolved,20,2018-03-12,2022-11-10,2018-03-12,2023-05-29
1325878,,,Federal Home Loan Bank of Topeka,unresolved,20,2018-03-15,2022-11-10,2018-03-15,2023-05-29
1325879,,,"AVEO PHARMACEUTICALS, INC.",unresolved,20,2018-03-13,2022-11-07,2018-03-13,2023-05-26
1326003,,,BlackRock Capital Investment Corp,unresolved,16,2018-03-07,2022-11-03,2018-03-07,2023-05-22
1326089,,,Sundance Energy Inc.,unresolved,5,2020-05-15,2021-03-31,2020-05-15,2021-10-17
1326141,,,Lazard Group LLC,unresolved,20,2018-02-27,2022-10-31,2018-02-27,2023-05-19
1326321,,,AEI Income & Growth Fund 26 LLC,unresolved,14,2018-03-30,2022-03-31,2018-03-30,2022-10-17
1326428,,,"Pressburg, LLC",unresolved,8,2018-02-27,2019-11-06,2018-02-27,2020-05-24
1326771,,,Federal Home Loan Bank of Cincinnati,unresolved,20,2018-03-15,2022-11-10,2018-03-15,2023-05-29
1327318,,,"TrueCar, Inc.",unresolved,20,2018-03-01,2022-11-09,2018-03-01,2023-05-28
1328143,,,Adamas Pharmaceuticals Inc,unresolved,14,2018-02-22,2021-11-10,2018-02-22,2022-05-29
1329842,,,Federal Home Loan Bank of New York,unresolved,20,2018-03-22,2022-11-10,2018-03-22,2023-05-29
1330399,,,Federal Home Loan Bank of Pittsburgh,unresolved,20,2018-03-08,2022-11-08,2018-03-08,2023-05-27
1330436,,,Liquidia Technologies Inc,unresolved,10,2018-08-14,2020-11-06,2018-08-14,2021-05-25
1331451,,,Federal Home Loan Bank of Chicago,unresolved,19,2018-03-09,2022-11-08,2018-03-09,2023-05-27
1331463,,,Federal Home Loan Bank of Boston,unresolved,20,2018-03-16,2022-11-10,2018-03-16,2023-05-29
1331465,,,Federal Home Loan Bank of Atlanta,unresolved,20,2018-03-08,2022-11-04,2018-03-08,2023-05-23
1331754,,,Federal Home Loan Bank of Indianapolis,unresolved,20,2018-03-09,2022-11-10,2018-03-09,2023-05-29
1331757,,,Federal Home Loan Bank of Dallas,unresolved,20,2018-03-22,2022-11-10,2018-03-22,2023-05-29
1333835,,,Casa Systems Inc,unresolved,20,2018-03-07,2022-11-09,2018-03-07,2023-05-28
1334589,,,Plyzer Technologies Inc.,unresolved,5,2018-02-16,2020-04-06,2018-02-16,2020-10-23
1335112,,,"LOGIQ, INC.",unresolved,16,2018-05-15,2022-11-14,2018-05-15,2023-06-02
1336047,,,"Boardwalk Pipeline Partners, LP",unresolved,20,2018-02-15,2022-10-31,2018-02-15,2023-05-19
1337553,,,AERIE PHARMACEUTICALS INC,unresolved,20,2018-03-01,2022-11-04,2018-03-01,2023-05-23
1337619,,,"ENVESTNET, INC.",unresolved,20,2018-02-28,2022-11-09,2018-02-28,2023-05-28
1338065,,,"DCP Midstream, LP",unresolved,20,2018-02-26,2022-11-03,2018-02-26,2023-05-22
1338474,,,RIDGEWOOD ENERGY Q FUND LLC,unresolved,20,2018-03-09,2022-11-07,2018-03-09,2023-05-26
1338749,,,POTLATCHDELTIC CORP,unresolved,20,2018-02-16,2022-10-28,2018-02-16,2023-05-16
1339469,,,"CHIASMA, INC",unresolved,9,2018-03-20,2021-05-05,2018-03-20,2021-11-21
1339605,,,"H&E Equipment Services, Inc.",unresolved,20,2018-02-22,2022-10-27,2018-02-22,2023-05-15
1339947,,,Viacom Inc.,unresolved,8,2018-02-08,2019-11-14,2018-02-08,2020-06-01
1340122,,,"Calumet Specialty Products Partners, L.P.",unresolved,20,2018-04-02,2022-11-09,2018-04-02,2023-05-28
1340127,,,Carbonite Inc,unresolved,8,2018-03-12,2019-11-12,2018-03-12,2020-05-30
1340652,,,"ChemoCentryx, Inc.",unresolved,19,2018-03-12,2022-08-08,2018-03-12,2023-02-24
1341141,,,"CatchMark Timber Trust, Inc.",unresolved,19,2018-03-01,2022-08-04,2018-03-01,2023-02-20
1341318,,,"LAKE SHORE BANCORP, INC.",unresolved,20,2018-03-28,2022-11-14,2018-03-28,2023-06-02
1341726,,,"GULFSLOPE ENERGY, INC.",unresolved,5,2018-12-31,2022-12-29,2018-12-31,2023-07-17
1342287,,,General Finance CORP,unresolved,14,2018-02-06,2021-05-05,2018-02-06,2021-11-21
1343034,,,TWO RIVER BANCORP,unresolved,8,2018-03-15,2019-11-08,2018-03-15,2020-05-26
1343465,,,Sun Pacific Holding Corp.,unresolved,20,2018-04-02,2022-11-14,2018-04-02,2023-06-02
1345122,,,Compass Group Diversified Holdings LLC,unresolved,20,2018-02-28,2022-11-03,2018-02-28,2023-05-22
1346302,,,XERIS PHARMACEUTICALS INC,unresolved,13,2018-08-14,2021-08-05,2018-08-14,2022-02-21
1346655,,,"CMG HOLDINGS GROUP, INC.",unresolved,11,2020-05-15,2022-11-15,2020-05-15,2023-06-03
1346980,,,"Chaparral Energy, Inc.",unresolved,11,2018-03-29,2020-08-17,2018-03-29,2021-03-05
1347652,,,"CorEnergy Infrastructure Trust, Inc.",unresolved,20,2018-02-28,2022-11-10,2018-02-28,2023-05-29
1348036,,,"AVALARA, INC.",unresolved,17,2018-08-10,2022-08-09,2018-08-10,2023-02-25
1348911,,,"KalVista Pharmaceuticals, Inc.",unresolved,19,2018-03-16,2022-12-08,2018-03-16,2023-06-26
1349437,,,TOWERSTREAM CORP,unresolved,5,2018-04-02,2019-04-01,2018-04-02,2019-10-18
1349929,,,"Vyant Bio, Inc.",unresolved,20,2018-04-02,2022-11-14,2018-04-02,2023-06-02
1350073,,,"Iconic Brands, Inc.",unresolved,16,2019-04-16,2022-12-02,2019-04-16,2023-06-20
1350381,,,INNERWORKINGS INC,unresolved,11,2018-03-16,2020-08-06,2018-03-16,2021-02-22
1350420,,,"Lincolnway Energy, LLC",unresolved,18,2018-02-09,2022-05-19,2018-02-09,2022-12-05
1350421,,,HK EBUS Corp,unresolved,5,2018-01-16,2019-02-05,2018-01-16,2019-08-24
1351051,,,"Genesis Healthcare, Inc.",unresolved,13,2018-03-16,2021-03-16,2018-03-16,2021-10-02
1351285,,,ROSETTA STONE INC,unresolved,11,2018-03-07,2020-08-06,2018-03-07,2021-02-22
1351288,,,GW PHARMACEUTICALS PLC,unresolved,10,2018-11-29,2021-05-03,2018-11-29,2021-11-19
1351573,,,"Pure Harvest Corporate Group, Inc.",unresolved,8,2018-04-09,2019-11-27,2018-04-09,2020-06-14
1351901,,,Commonwealth Income & Growth Fund VI,unresolved,20,2018-04-02,2022-11-29,2018-04-02,2023-06-17
1352081,,,Cardinal Ethanol LLC,unresolved,20,2018-02-06,2022-12-01,2018-02-06,2023-06-19
1352190,,,RIDGEWOOD ENERGY S FUND LLC,unresolved,20,2018-03-09,2022-11-07,2018-03-09,2023-05-26
1353282,,,MANAGED FUTURES PREMIER WARRINGTON L.P.,unresolved,15,2018-03-27,2022-11-10,2018-03-27,2023-05-29
1353283,,,SPLUNK INC,unresolved,20,2018-03-30,2022-12-01,2018-03-30,2023-06-19
1353406,,,RedHawk Holdings Corp.,unresolved,14,2018-02-14,2021-05-24,2018-02-14,2021-12-10
1353487,,,"BBHC, INC.",unresolved,8,2018-04-16,2019-11-19,2018-04-16,2020-06-06
1353499,,,Max Sound Corp,unresolved,10,2018-08-14,2022-08-31,2018-08-14,2023-03-19
1353538,,,"Appgate, Inc.",unresolved,7,2018-06-28,2022-08-11,2018-06-28,2023-02-27
1353722,,,"Mewbourne Energy Partners 06-A, L.P.",unresolved,8,2018-04-02,2019-11-14,2018-04-02,2020-06-01
1353970,,,China XD Plastics Co Ltd,unresolved,13,2018-03-16,2021-11-15,2018-03-16,2022-06-03
1354327,,,"PGT Innovations, Inc.",unresolved,20,2018-03-14,2022-11-10,2018-03-14,2023-05-29
1354730,,,Invesco DB G10 Currency Harvest Fund,unresolved,5,2018-02-28,2021-11-05,2018-02-28,2022-05-24
1355001,,,Anywhere Real Estate Group LLC,unresolved,20,2018-02-27,2022-11-03,2018-02-27,2023-05-22
1355250,,,Innovation Pharmaceuticals Inc.,unresolved,13,2018-02-07,2022-09-28,2018-02-07,2023-04-16
1355677,,,Mexus Gold US,unresolved,20,2018-02-16,2022-11-21,2018-02-16,2023-06-09
1355754,,,INSTRUCTURE INC,unresolved,9,2018-02-15,2020-02-28,2018-02-15,2020-09-15
1356104,,,"Mellanox Technologies, Ltd.",unresolved,9,2018-02-16,2020-02-20,2018-02-16,2020-09-07
1356949,,,Houston Wire & Cable CO,unresolved,14,2018-03-16,2021-05-17,2018-03-16,2021-12-03
1357204,,,"DUNKIN' BRANDS GROUP, INC.",unresolved,12,2018-02-26,2020-11-05,2018-02-26,2021-05-24
13573,,,BOWL AMERICA INC,unresolved,14,2018-02-13,2021-05-11,2018-02-13,2021-11-27
1357369,,,American Campus Communities Operating Partnership LP,unresolved,13,2018-03-01,2021-02-26,2018-03-01,2021-09-14
1357878,,,"REGENEREX PHARMA, INC.",unresolved,8,2019-07-23,2022-06-28,2019-07-23,2023-01-14
1358071,,,CONCHO RESOURCES INC,unresolved,12,2018-02-21,2020-10-27,2018-02-21,2021-05-15
1358356,,,"LIMESTONE BANCORP, INC.",unresolved,20,2018-02-28,2022-10-28,2018-02-28,2023-05-16
1358403,,,"BELLICUM PHARMACEUTICALS, INC",unresolved,20,2018-03-13,2022-11-10,2018-03-13,2023-05-29
1358651,,,Neiman Marcus Group LTD LLC,unresolved,6,2018-03-09,2019-06-11,2018-03-09,2019-12-28
1358762,,,REATA PHARMACEUTICALS INC,unresolved,20,2018-03-02,2022-11-08,2018-03-02,2023-05-27
1359687,,,"SOUTH 8 ENERGY, LLC",unresolved,20,2018-02-14,2022-12-29,2018-02-14,2023-07-17
1359841,,,Hanesbrands Inc.,unresolved,20,2018-02-09,2022-11-09,2018-02-09,2023-05-28
1360530,,,"Vitamin Shoppe, Inc.",unresolved,8,2018-02-27,2019-11-06,2018-02-27,2020-05-24
1360886,,,"OSIRIS THERAPEUTICS, INC.",unresolved,5,2018-03-28,2019-03-15,2018-03-28,2019-10-01
1361025,,,DCP Holding CO,unresolved,6,2018-03-30,2019-05-13,2018-03-30,2019-11-29
1361937,,,Harvest Oil & Gas Corp.,unresolved,9,2018-04-02,2020-04-14,2018-04-02,2020-10-31
1361983,,,ORBCOMM Inc.,unresolved,15,2018-03-01,2021-08-03,2018-03-01,2022-02-19
1362703,,,"THERALINK TECHNOLOGIES, INC.",unresolved,16,2018-05-31,2022-12-29,2018-05-31,2023-07-17
1362705,,,Evolve Transition Infrastructure LP,unresolved,20,2018-03-12,2022-11-14,2018-03-12,2023-06-02
1363829,,,Enstar Group LTD,unresolved,20,2018-02-28,2022-11-03,2018-02-28,2023-05-22
1363958,,,"WESTERN CAPITAL RESOURCES, INC.",unresolved,18,2018-03-29,2022-05-13,2018-03-29,2022-11-29
1364099,,,"Innophos Holdings, Inc.",unresolved,8,2018-03-01,2019-11-06,2018-03-01,2020-05-24
1364397,,,RIDGEWOOD ENERGY T FUND LLC,unresolved,20,2018-03-09,2022-11-07,2018-03-09,2023-05-26
1364742,,,"BlackRock Finance, Inc.",unresolved,20,2018-02-28,2022-11-04,2018-02-28,2023-05-23
1364885,,,"Spirit AeroSystems Holdings, Inc.",unresolved,20,2018-02-09,2022-11-03,2018-02-09,2023-05-22
1365038,,,LEAF GROUP LTD.,unresolved,14,2018-03-01,2021-05-06,2018-03-01,2021-11-22
1365101,,,Primo Water Holdings LLC,unresolved,8,2018-03-07,2019-11-06,2018-03-07,2020-05-24
1365357,,,"ZZLL INFORMATION TECHNOLOGY, INC",unresolved,18,2018-05-01,2022-11-14,2018-05-01,2023-06-02
1365916,,,"AMYRIS, INC.",unresolved,20,2018-04-17,2022-11-08,2018-04-17,2023-05-27
1366246,,,GLU MOBILE INC,unresolved,13,2018-03-09,2021-02-26,2018-03-09,2021-09-14
1366340,,,"FINJAN HOLDINGS, INC.",unresolved,6,2018-03-14,2020-03-04,2018-03-14,2020-09-20
1366527,,,"Carbon Black, Inc.",unresolved,6,2018-06-07,2019-08-01,2018-06-07,2020-02-17
1366561,,,SMARTSHEET INC,unresolved,19,2018-06-12,2022-12-08,2018-06-12,2023-06-26
1366744,,,HOMELAND ENERGY SOLUTIONS LLC,unresolved,18,2018-03-02,2022-05-16,2018-03-02,2022-12-02
1367064,,,"Archrock Partners, L.P.",unresolved,9,2018-02-22,2020-02-21,2018-02-22,2020-09-08
1367306,,,Invesco DB Multi-Sector Commodity Trust,unresolved,37,2018-02-28,2022-11-04,2018-02-28,2023-05-23
1367920,,,"CONCERT PHARMACEUTICALS, INC.",unresolved,20,2018-03-01,2022-11-07,2018-03-01,2023-05-26
1368148,,,"ATHERSYS, INC / NEW",unresolved,11,2018-03-15,2022-03-15,2018-03-15,2022-10-01
1368275,,,W&E Source Corp.,unresolved,20,2018-02-14,2022-11-14,2018-02-14,2023-06-02
1368308,,,"Highpower International, Inc.",unresolved,7,2018-04-04,2019-08-13,2018-04-04,2020-02-29
1368365,,,"REMARK HOLDINGS, INC.",unresolved,20,2018-04-02,2022-11-14,2018-04-02,2023-06-02
1368637,,,Petrolia Energy Corp,unresolved,17,2018-04-17,2022-12-09,2018-04-17,2023-06-27
1368757,,,"GTJ REIT, INC.",unresolved,20,2018-03-29,2022-11-09,2018-03-29,2023-05-28
1370702,,,"ON Semiconductor Connectivity Solutions, Inc.",unresolved,6,2018-02-28,2019-04-30,2018-02-28,2019-11-16
