asof,year,n_per_sector,pick,ticker,name,sector,score,mcap,ret,basket_ret,pool_ret,basket_pctile,basket_p,days_held,partial_window,excess_vs_pool
2021-01-01,2021,10,11,SEM,SELECT MEDICAL HOLDINGS CORP,Healthcare,92.6,1.83506627313,7.431886612322813,34.5030792027,24.119198515,98.85,0.0115,,,-16.687311902677187
2021-01-01,2021,10,12,VST,VISTRA CORP,Utilities,92.5,8.63076088982,19.54661377160669,34.5030792027,24.119198515,98.85,0.0115,,,-4.5725847433933104
2021-01-01,2021,10,13,REGI,RENEWABLE ENERGY GROUP INC,Materials,92.5,2.78554315958,-40.07342558599265,34.5030792027,24.119198515,98.85,0.0115,,,-64.19262410099265
2021-01-01,2021,10,14,BERY,BERRY GLOBAL GROUP INC,Materials,91.6,6.6051795,31.305455059926835,34.5030792027,24.119198515,98.85,0.0115,,,7.1862565449268345
2021-01-01,2021,10,15,SNX,TD SYNNEX CORP,Industrials,91.4,3.91607317815,41.47416913458375,34.5030792027,24.119198515,98.85,0.0115,,,17.354970619583746
2021-01-01,2021,10,16,APH,AMPHENOL CORP,Technology,91.0,4.64288173552,35.244845360824726,34.5030792027,24.119198515,98.85,0.0115,,,11.125646845824726
2021-01-01,2021,10,17,AMZN,AMAZON COM INC,Consumer Disc,90.9,81.70817314681801,2.3770924677302574,34.5030792027,24.119198515,98.85,0.0115,,,-21.742106047269743
2021-01-01,2021,10,18,CNSL,CONSOLIDATED COMMUNICATIONS HOLDINGS INC,Communication Svcs,90.9,0.38831746725,52.96523517382414,34.5030792027,24.119198515,98.85,0.0115,,,28.84603665882414
2021-01-01,2021,10,19,TBCH,TURTLE BEACH CORP,Technology,90.7,0.3272922628,3.2946635730858542,34.5030792027,24.119198515,98.85,0.0115,,,-20.824534941914145
2021-01-01,2021,10,20,THC,TENET HEALTHCARE CORP,Healthcare,90.5,4.21329564678,104.58302028549964,34.5030792027,24.119198515,98.85,0.0115,,,80.46382177049964
2021-01-01,2021,10,21,SGRY,SURGERY PARTNERS INC,Healthcare,90.5,1.4648538579,84.10892795587725,34.5030792027,24.119198515,98.85,0.0115,,,59.98972944087725
2021-01-01,2021,10,22,PLUS,EPLUS INC,Industrials,90.5,0.5845922219199999,22.525415896488,34.5030792027,24.119198515,98.85,0.0115,,,-1.5937826185120016
2021-01-01,2021,10,23,SUPN,SUPERNUS PHARMACEUTICALS INC,Healthcare,90.4,1.32555764436,15.898251192368829,34.5030792027,24.119198515,98.85,0.0115,,,-8.220947322631172
2021-01-01,2021,10,24,MHO,M/I HOMES INC,Industrials,89.7,1.27314479421,40.39286520659291,34.5030792027,24.119198515,98.85,0.0115,,,16.273666691592908
2021-01-01,2021,10,25,TPH,TRI POINTE HOMES INC,Industrials,89.7,2.1877345965,61.681159420289866,34.5030792027,24.119198515,98.85,0.0115,,,37.561960905289865
2021-01-01,2021,10,26,ESGR,ENSTAR GROUP LTD,Financials,89.6,2.8085147180299996,20.8404509736932,34.5030792027,24.119198515,98.85,0.0115,,,-3.2787475413067995
2021-01-01,2021,10,27,SWBI,SMITH & WESSON BRANDS INC,Industrials,89.2,0.81788747967,1.6084873374401232,34.5030792027,24.119198515,98.85,0.0115,,,-22.510711177559877
2021-01-01,2021,10,28,FKWL,FRANKLIN WIRELESS CORP,Technology,88.9,0.26910149685,-81.40253055972549,34.5030792027,24.119198515,98.85,0.0115,,,-105.5217290747255
2021-01-01,2021,10,29,UPBD,UPBOUND GROUP INC,Industrials,88.8,1.543804110534,28.39748763114496,34.5030792027,24.119198515,98.85,0.0115,,,4.278289116144958
2021-01-01,2021,10,30,WSM,WILLIAMS SONOMA INC,Consumer Disc,88.8,3.5077939805160003,68.62513918910066,34.5030792027,24.119198515,98.85,0.0115,,,44.505940674100664
2021-01-01,2021,10,31,VHC,VIRNETX HOLDING CORP,Financials,88.5,2.76027015165,-48.412923156133346,34.5030792027,24.119198515,98.85,0.0115,,,-72.53212167113335
2021-01-01,2021,10,32,INVA,INNOVIVA INC,Healthcare,87.8,1.25624234526,39.22518159806294,34.5030792027,24.119198515,98.85,0.0115,,,15.105983083062938
2021-01-01,2021,10,33,CMG,CHIPOTLE MEXICAN GRILL INC,Consumer Disc,87.6,0.776006999166,26.072690560323064,34.5030792027,24.119198515,98.85,0.0115,,,1.9534920453230633
2021-01-01,2021,10,34,WU,WESTERN UNION CO,Technology,87.5,5.918083210644999,-15.151094129906218,34.5030792027,24.119198515,98.85,0.0115,,,-39.27029264490622
2021-01-01,2021,10,35,SFM,SPROUTS FARMERS MARKET INC,Consumer Staples,87.2,2.3708005476000005,47.661691542288544,34.5030792027,24.119198515,98.85,0.0115,,,23.542493027288543
2021-01-01,2021,10,36,FF,FUTUREFUEL CORP,Materials,86.7,0.257997647214,-25.211936249576127,34.5030792027,24.119198515,98.85,0.0115,,,-49.33113476457613
2021-01-01,2021,10,37,TRTN-PA,TRITON INTERNATIONAL LTD,Industrials,86.5,1.17180971208,8.688524590163937,34.5030792027,24.119198515,98.85,0.0115,,,-15.430673924836064
2021-01-01,2021,10,38,BBY,BEST BUY CO INC,Consumer Disc,86.4,20.288329154199996,4.469687300574354,34.5030792027,24.119198515,98.85,0.0115,,,-19.649511214425647
2021-01-01,2021,10,39,USNA,USANA HEALTH SCIENCES INC,Healthcare,86.3,1.6220250198,31.258106355382644,34.5030792027,24.119198515,98.85,0.0115,,,7.138907840382643
2021-01-01,2021,10,40,RGR,STURM RUGER & CO INC,Industrials,86.2,0.89753967,9.274853801169591,34.5030792027,24.119198515,98.85,0.0115,,,-14.84434471383041
2021-01-01,2021,10,41,NATR,NATURES SUNSHINE PRODUCTS INC,Healthcare,86.0,0.278613585169,30.529880759190007,34.5030792027,24.119198515,98.85,0.0115,,,6.410682244190006
2021-01-01,2021,10,42,UCTT,ULTRA CLEAN HOLDINGS INC,Technology,86.0,1.261575,84.14125200642056,34.5030792027,24.119198515,98.85,0.0115,,,60.02205349142056
2021-01-01,2021,10,43,IBKR,INTERACTIVE BROKERS GROUP INC,Financials,86.0,0.623465863713,31.125110072478492,34.5030792027,24.119198515,98.85,0.0115,,,7.005911557478491
2021-01-01,2021,10,44,BKE,BUCKLE INC,Consumer Disc,85.8,0.842006551702,69.48128153972537,34.5030792027,24.119198515,98.85,0.0115,,,45.36208302472537
2021-01-01,2021,10,45,PDM,PIEDMONT REALTY TRUST INC,Real Estate,85.8,1.515747920574,19.896898644716067,34.5030792027,24.119198515,98.85,0.0115,,,-4.222299870283933
2021-01-01,2021,10,46,HIBB,HIBBETT INC,Consumer Disc,85.5,0.7288063242999999,57.18970621726261,34.5030792027,24.119198515,98.85,0.0115,,,33.07050770226261
2021-01-01,2021,10,47,BCC,BOISE CASCADE CO,Industrials,85.3,1.3901538764120005,62.77141729174891,34.5030792027,24.119198515,98.85,0.0115,,,38.65221877674891
2021-01-01,2021,10,48,ORCL,ORACLE CORP,Technology,85.1,175.914863602,36.87011530801803,34.5030792027,24.119198515,98.85,0.0115,,,12.750916793018028
2021-01-01,2021,10,49,VHI,VALHI INC,Materials,84.6,0.389688040819,91.6926648770224,34.5030792027,24.119198515,98.85,0.0115,,,67.5734663620224
2021-01-01,2021,10,50,WLKP,WESTLAKE CHEMICAL PARTNERS LP,Materials,84.6,0.527460645915,21.18502702342029,34.5030792027,24.119198515,98.85,0.0115,,,-2.9341714915797112
2021-01-01,2021,10,51,EXLS,EXLSERVICE HOLDINGS INC,Technology,84.2,0.5756413982999999,70.05755902736992,34.5030792027,24.119198515,98.85,0.0115,,,45.93836051236992
2021-01-01,2021,10,52,ANET,ARISTA NETWORKS INC,Technology,84.1,1.374087847704,97.8855789879412,34.5030792027,24.119198515,98.85,0.0115,,,73.7663804729412
2021-01-01,2021,10,53,COWN,COWEN INC,Financials,84.0,0.6712294640959999,40.36573780873973,34.5030792027,24.119198515,98.85,0.0115,,,16.24653929373973
2021-01-01,2021,10,54,NWPX,NWPX INFRASTRUCTURE INC,Materials,83.7,0.2774938671,12.367491166077738,34.5030792027,24.119198515,98.85,0.0115,,,-11.751707348922263
2021-01-01,2021,10,55,NGVC,NATURAL GROCERS BY VITAMIN COTTAGE INC,Consumer Staples,83.1,0.25699996211,6.2686567164178975,34.5030792027,24.119198515,98.85,0.0115,,,-17.850541798582103
2021-01-01,2021,10,56,WKC,WORLD KINECT CORP,Energy,83.0,1.73925573022,-13.72813903391872,34.5030792027,24.119198515,98.85,0.0115,,,-37.84733754891872
2021-01-01,2021,10,57,TROX,TRONOX HOLDINGS PLC,Materials,82.9,1.697854304133,67.22753022744567,34.5030792027,24.119198515,98.85,0.0115,,,43.10833171244567
2021-01-01,2021,10,58,NRG,NRG ENERGY INC,Utilities,82.9,7.849990267262,18.551473104563975,34.5030792027,24.119198515,98.85,0.0115,,,-5.567725410436026
2021-01-01,2021,10,59,CMCSA,COMCAST CORP,Communication Svcs,82.7,84.988298867395,-2.221143342638665,34.5030792027,24.119198515,98.85,0.0115,,,-26.340341857638666
2021-01-01,2021,10,60,NHI,NATIONAL HEALTH INVESTORS INC,Real Estate,81.9,2.259493365855,-11.727209739681276,34.5030792027,24.119198515,98.85,0.0115,,,-35.84640825468128
2021-01-01,2021,10,61,CAPL,CROSSAMERICA PARTNERS LP,Energy,81.7,0.365653852176,23.30157415078706,34.5030792027,24.119198515,98.85,0.0115,,,-0.8176243642129393
2021-01-01,2021,10,62,OMC,OMNICOM GROUP INC,Communication Svcs,81.6,11.018680588368,21.936943967535516,34.5030792027,24.119198515,98.85,0.0115,,,-2.1822545474644848
2021-01-01,2021,10,63,RSG,REPUBLIC SERVICES INC,Utilities,81.2,28.585142098910005,47.03075173382692,34.5030792027,24.119198515,98.85,0.0115,,,22.911553218826917
2021-01-01,2021,10,64,EBF,ENNIS INC,Communication Svcs,81.1,0.31260523348,14.74123539232053,34.5030792027,24.119198515,98.85,0.0115,,,-9.377963122679471
2021-01-01,2021,10,65,MA,MASTERCARD INC,Financials,81.1,42.150753982579,1.5494050923974712,34.5030792027,24.119198515,98.85,0.0115,,,-22.56979342260253
2021-01-01,2021,10,66,OLP,ONE LIBERTY PROPERTIES INC,Real Estate,80.9,0.272922691633,87.33881306085516,34.5030792027,24.119198515,98.85,0.0115,,,63.21961454585516
2021-01-01,2021,10,67,VZ,VERIZON COMMUNICATIONS INC,Communication Svcs,80.9,171.35848773746997,-7.531997102149235,34.5030792027,24.119198515,98.85,0.0115,,,-31.651195617149234
2021-01-01,2021,10,68,VLGEA,VILLAGE SUPER MARKET INC,Consumer Staples,80.7,0.249273463796,9.553432570539863,34.5030792027,24.119198515,98.85,0.0115,,,-14.565765944460138
2021-01-01,2021,10,69,NDAQ,NASDAQ INC,Financials,80.6,6.736860071193001,60.12077235871338,34.5030792027,24.119198515,98.85,0.0115,,,36.00157384371338
2021-01-01,2021,10,70,SEE,SEALED AIR CORP,Materials,80.6,6.430170795672,49.360582955313184,34.5030792027,24.119198515,98.85,0.0115,,,25.241384440313183
2021-01-01,2021,10,71,CXW,CORECIVIC INC,Real Estate,80.1,0.7836041147999999,52.21374045801528,34.5030792027,24.119198515,98.85,0.0115,,,28.09454194301528
2021-01-01,2021,10,72,MNST,MONSTER BEVERAGE CORP,Consumer Staples,80.0,12.20543542184,3.849480968858132,34.5030792027,24.119198515,98.85,0.0115,,,-20.26971754614187
2021-01-01,2021,10,73,AIV,APARTMENT INVESTMENT & MANAGEMENT CO,Real Estate,80.0,0.27689066142,46.182795698924714,34.5030792027,24.119198515,98.85,0.0115,,,22.063597183924713
2021-01-01,2021,10,74,HIW,HIGHWOODS PROPERTIES INC,Real Estate,79.8,2.793572736665,17.608331783522413,34.5030792027,24.119198515,98.85,0.0115,,,-6.510866731477588
2021-01-01,2021,10,75,LPX,LOUISIANA-PACIFIC CORP,Materials,79.6,3.760630118579,113.27654873688186,34.5030792027,24.119198515,98.85,0.0115,,,89.15735022188187
2021-01-01,2021,10,76,EVRG,EVERGY INC,Utilities,79.6,10.0652074614,27.969711310932333,34.5030792027,24.119198515,98.85,0.0115,,,3.8505127959323318
2021-01-01,2021,10,77,KIM,KIMCO REALTY CORP,Real Estate,78.9,5.155816549702,69.47403741296871,34.5030792027,24.119198515,98.85,0.0115,,,45.35483889796871
2021-01-01,2021,10,78,FOR,FORESTAR GROUP INC,Real Estate,78.8,0.97005960246,7.779980178394452,34.5030792027,24.119198515,98.85,0.0115,,,-16.339218336605548
2021-01-01,2021,10,79,NAVI,NAVIENT CORP,Financials,78.7,1.437337089564,124.02799377916018,34.5030792027,24.119198515,98.85,0.0115,,,99.90879526416018
2021-01-01,2021,10,80,WMK,WEIS MARKETS INC,Consumer Staples,78.5,1.150688493097,40.91259730241472,34.5030792027,24.119198515,98.85,0.0115,,,16.793398787414716
2021-01-01,2021,10,81,NGVT,INGEVITY CORP,Materials,78.2,3.1260960806200004,-5.321537039482371,34.5030792027,24.119198515,98.85,0.0115,,,-29.440735554482373
2021-01-01,2021,10,82,CRAI,CRA INTERNATIONAL INC,Unclassified,78.2,0.368193814884,85.65303708709979,34.5030792027,24.119198515,98.85,0.0115,,,61.53383857209979
2021-01-01,2021,10,83,WM,WASTE MANAGEMENT INC,Utilities,77.9,45.699788606772,43.815310066766536,34.5030792027,24.119198515,98.85,0.0115,,,19.696111551766535
2021-01-01,2021,10,84,WMB,WILLIAMS COMPANIES INC,Energy,77.9,18.707423827555,38.43010055141096,34.5030792027,24.119198515,98.85,0.0115,,,14.310902036410958
2021-01-01,2021,10,85,SENEB,SENECA FOODS CORP,Consumer Staples,77.7,0.4635574245,19.240506329113938,34.5030792027,24.119198515,98.85,0.0115,,,-4.878692185886063
2021-01-01,2021,10,86,ALL,ALLSTATE CORP,Financials,77.4,29.142487747892,9.876672022704035,34.5030792027,24.119198515,98.85,0.0115,,,-14.242526492295966
2021-01-01,2021,10,87,STWD,STARWOOD PROPERTY TRUST INC,Real Estate,77.4,3.2647977867119997,35.8388559469829,34.5030792027,24.119198515,98.85,0.0115,,,11.719657431982903
2021-01-01,2021,10,88,AHRT,AH REALTY TRUST INC,Real Estate,77.4,0.446555595736,42.138038401660594,34.5030792027,24.119198515,98.85,0.0115,,,18.018839886660594
2021-01-01,2021,10,89,DTE,DTE ENERGY CO,Utilities,77.1,16.588250679692997,20.15845789430697,34.5030792027,24.119198515,98.85,0.0115,,,-3.9607406206930307
2021-01-01,2021,10,90,CRTO,CRITEO SA,Communication Svcs,76.5,1.2355539238700002,89.5173086299366,34.5030792027,24.119198515,98.85,0.0115,,,65.3981101149366
2021-01-01,2021,10,91,ATLC,ATLANTICUS HOLDINGS CORP,Financials,76.2,0.39314445408,189.5655704425497,34.5030792027,24.119198515,98.85,0.0115,,,165.4463719275497
2021-01-01,2021,10,92,CAH,CARDINAL HEALTH INC,Consumer Staples,76.1,13.856785993225,-0.3515087347803147,34.5030792027,24.119198515,98.85,0.0115,,,-24.470707249780315
2021-01-01,2021,10,93,NJR,NEW JERSEY RESOURCES CORP,Energy,75.4,2.80034103585,19.61551664950223,34.5030792027,24.119198515,98.85,0.0115,,,-4.5036818654977715
2021-01-01,2021,10,94,OMP,OASIS MIDSTREAM PARTNERS LP,Energy,75.2,0.359178141018,125.07766167749224,34.5030792027,24.119198515,98.85,0.0115,,,100.95846316249225
2021-01-01,2021,10,95,PFSI,PENNYMAC FINANCIAL SERVICES INC,Financials,73.4,4.427862742773,7.671667675594307,34.5030792027,24.119198515,98.85,0.0115,,,-16.447530839405694
2021-01-01,2021,10,96,SO,SOUTHERN CO,Utilities,72.9,52.46248355031699,16.348225251162706,34.5030792027,24.119198515,98.85,0.0115,,,-7.770973263837295
2021-01-01,2021,10,97,ETRN,EQUITRANS MIDSTREAM CORP,Energy,72.0,2.69472057,38.27636013480982,34.5030792027,24.119198515,98.85,0.0115,,,14.15716161980982
2021-01-01,2021,10,98,WEC,WEC ENERGY GROUP INC,Utilities,71.6,23.955044587733,8.643324598712198,34.5030792027,24.119198515,98.85,0.0115,,,-15.475873916287803
2021-01-01,2021,10,99,SRLP,SPRAGUE RESOURCES LP,Energy,70.9,0.355957563588,-20.61476994458048,34.5030792027,24.119198515,98.85,0.0115,,,-44.73396845958048
2021-01-01,2021,10,100,ORA,ORMAT TECHNOLOGIES INC,Utilities,70.9,4.457164398020001,-11.58711244528976,34.5030792027,24.119198515,98.85,0.0115,,,-35.70631096028976
2021-01-01,2021,10,101,FE,FIRSTENERGY CORP,Utilities,70.5,13.11711813335,41.7828335056877,34.5030792027,24.119198515,98.85,0.0115,,,17.663634990687697
2021-01-01,2021,10,102,MO,ALTRIA GROUP INC,Consumer Staples,70.1,49.857669358619994,24.265692560011946,34.5030792027,24.119198515,98.85,0.0115,,,0.14649404501194496
2021-01-01,2021,10,103,UEIC,UNIVERSAL ELECTRONICS INC,Unclassified,70.0,0.684073880352,-22.320710725196975,34.5030792027,24.119198515,98.85,0.0115,,,-46.439909240196975
2021-01-01,2021,10,104,AD,ARRAY DIGITAL INFRASTRUCTURE INC,Communication Svcs,69.5,0.738225056128,2.7073732718893906,34.5030792027,24.119198515,98.85,0.0115,,,-21.41182524311061
2021-01-01,2021,10,105,MED,MEDIFAST INC,Consumer Staples,69.2,2.03631005813,9.390154383247308,34.5030792027,24.119198515,98.85,0.0115,,,-14.729044131752692
2021-01-01,2021,10,106,VVV,VALVOLINE INC,Unclassified,69.1,4.152159807536,63.814028199179006,34.5030792027,24.119198515,98.85,0.0115,,,39.694829684179005
2021-01-01,2021,10,107,JBSS,SANFILIPPO JOHN B & SON INC,Consumer Staples,69.0,0.4997530536599999,21.611388270471423,34.5030792027,24.119198515,98.85,0.0115,,,-2.507810244528578
2021-01-01,2021,10,108,TDS,TELEPHONE & DATA SYSTEMS INC,Communication Svcs,68.5,0.7819413275520001,12.080836414637265,34.5030792027,24.119198515,98.85,0.0115,,,-12.038362100362736
2021-01-01,2021,10,109,TGNA,TEGNA INC,Communication Svcs,67.8,2.6879014643000003,35.59543230016313,34.5030792027,24.119198515,98.85,0.0115,,,11.476233785163132
2021-01-01,2021,10,110,SHEN,SHENANDOAH TELECOMMUNICATIONS CO,Communication Svcs,67.6,1.284146966999,-3.424045964517264,34.5030792027,24.119198515,98.85,0.0115,,,-27.543244479517263
2021-01-01,2021,10,111,MGPI,MGP INGREDIENTS INC,Unclassified,67.0,0.749727166245,81.8979716161639,34.5030792027,24.119198515,98.85,0.0115,,,57.7787731011639
2021-01-01,2021,10,112,ATO,ATMOS ENERGY CORP,Energy,64.4,10.417100705088002,12.743510417170212,34.5030792027,24.119198515,98.85,0.0115,,,-11.375688097829789
2021-01-01,2021,10,113,SLB,SLB LIMITED,Energy,63.8,26.846690753574,39.583117287151296,34.5030792027,24.119198515,98.85,0.0115,,,15.463918772151295
2021-01-01,2021,10,114,AM,ANTERO MIDSTREAM CORP,Energy,62.5,2.389391317026,39.736684619988026,34.5030792027,24.119198515,98.85,0.0115,,,15.617486104988025
2021-01-01,2021,10,115,DFIN,DONNELLEY FINANCIAL SOLUTIONS INC,Unclassified,62.4,0.5663800288999999,177.78432527990574,34.5030792027,24.119198515,98.85,0.0115,,,153.66512676490575
2021-01-01,2021,10,116,MHK,MOHAWK INDUSTRIES INC,Unclassified,62.0,10.035445489,29.25150762681803,34.5030792027,24.119198515,98.85,0.0115,,,5.132309111818028
2021-01-01,2021,10,117,SONO,SONOS INC,Unclassified,56.9,2.63951593628,27.40487387772552,34.5030792027,24.119198515,98.85,0.0115,,,3.28567536272552
2021-01-01,2021,10,118,UFI,UNIFI INC,Unclassified,56.7,0.3273730020399999,30.496054114994365,34.5030792027,24.119198515,98.85,0.0115,,,6.376855599994364
2021-01-01,2021,10,119,ALLE,ALLEGION PLC,Unclassified,56.0,9.8941941125,15.048372093023254,34.5030792027,24.119198515,98.85,0.0115,,,-9.070826421976747
2021-01-01,2021,10,120,ADT,ADT INC,Unclassified,47.6,5.24180488806,8.867924528301895,34.5030792027,24.119198515,98.85,0.0115,,,-15.251273986698106
2021-01-01,2021,20,1,SGI,SOMNIGROUP INTERNATIONAL INC,Consumer Disc,96.5,1.313494696656,75.59404579553042,30.4507635096,24.119198515,97.8,0.022,,,51.47484728053042
2021-01-01,2021,20,2,CHRS,COHERUS ONCOLOGY INC,Healthcare,95.9,1.2521944485599998,-8.170310701956263,30.4507635096,24.119198515,97.8,0.022,,,-32.28950921695626
2021-01-01,2021,20,3,FTNT,FORTINET INC,Technology,95.0,4.82223661995,141.97131892546955,30.4507635096,24.119198515,97.8,0.022,,,117.85212041046955
2021-01-01,2021,20,4,BIGGQ,BIG LOTS INC,Consumer Disc,94.7,1.445694893312,7.320892265831547,30.4507635096,24.119198515,97.8,0.022,,,-16.798306249168455
2021-01-01,2021,20,5,CPRX,CATALYST PHARMACEUTICALS INC,Healthcare,94.2,0.3461850681599999,102.69461077844312,30.4507635096,24.119198515,97.8,0.022,,,78.57541226344313
2021-01-01,2021,20,6,PRDO,PERDOCEO EDUCATION CORP,Industrials,94.0,0.8180711249129999,-6.885745744050142,30.4507635096,24.119198515,97.8,0.022,,,-31.00494425905014
2021-01-01,2021,20,7,NVDA,NVIDIA CORP,Technology,93.6,8.048857,125.4864262093363,30.4507635096,24.119198515,97.8,0.022,,,101.3672276943363
2021-01-01,2021,20,8,TSCO,TRACTOR SUPPLY CO,Consumer Disc,93.3,2.962179237238,71.55386007000433,30.4507635096,24.119198515,97.8,0.022,,,47.43466155500433
2021-01-01,2021,20,9,SIGA,SIGA TECHNOLOGIES INC,Healthcare,93.1,0.36718325172,3.435919055649239,30.4507635096,24.119198515,97.8,0.022,,,-20.68327945935076
2021-01-01,2021,20,10,DECK,DECKERS OUTDOOR CORP,Consumer Disc,92.9,1.34233381582,27.731866016695616,30.4507635096,24.119198515,97.8,0.022,,,3.612667501695615
2021-01-01,2021,20,11,SEM,SELECT MEDICAL HOLDINGS CORP,Healthcare,92.6,1.83506627313,7.431886612322813,30.4507635096,24.119198515,97.8,0.022,,,-16.687311902677187
2021-01-01,2021,20,12,VST,VISTRA CORP,Utilities,92.5,8.63076088982,19.54661377160669,30.4507635096,24.119198515,97.8,0.022,,,-4.5725847433933104
2021-01-01,2021,20,13,REGI,RENEWABLE ENERGY GROUP INC,Materials,92.5,2.78554315958,-40.07342558599265,30.4507635096,24.119198515,97.8,0.022,,,-64.19262410099265
2021-01-01,2021,20,14,BERY,BERRY GLOBAL GROUP INC,Materials,91.6,6.6051795,31.305455059926835,30.4507635096,24.119198515,97.8,0.022,,,7.1862565449268345
2021-01-01,2021,20,15,SNX,TD SYNNEX CORP,Industrials,91.4,3.91607317815,41.47416913458375,30.4507635096,24.119198515,97.8,0.022,,,17.354970619583746
2021-01-01,2021,20,16,APH,AMPHENOL CORP,Technology,91.0,4.64288173552,35.244845360824726,30.4507635096,24.119198515,97.8,0.022,,,11.125646845824726
2021-01-01,2021,20,17,CNSL,CONSOLIDATED COMMUNICATIONS HOLDINGS INC,Communication Svcs,90.9,0.38831746725,52.96523517382414,30.4507635096,24.119198515,97.8,0.022,,,28.84603665882414
2021-01-01,2021,20,18,AMZN,AMAZON COM INC,Consumer Disc,90.9,81.70817314681801,2.3770924677302574,30.4507635096,24.119198515,97.8,0.022,,,-21.742106047269743
2021-01-01,2021,20,19,TBCH,TURTLE BEACH CORP,Technology,90.7,0.3272922628,3.2946635730858542,30.4507635096,24.119198515,97.8,0.022,,,-20.824534941914145
2021-01-01,2021,20,20,THC,TENET HEALTHCARE CORP,Healthcare,90.5,4.21329564678,104.58302028549964,30.4507635096,24.119198515,97.8,0.022,,,80.46382177049964
2021-01-01,2021,20,21,SGRY,SURGERY PARTNERS INC,Healthcare,90.5,1.4648538579,84.10892795587725,30.4507635096,24.119198515,97.8,0.022,,,59.98972944087725
2021-01-01,2021,20,22,PLUS,EPLUS INC,Industrials,90.5,0.5845922219199999,22.525415896488,30.4507635096,24.119198515,97.8,0.022,,,-1.5937826185120016
2021-01-01,2021,20,23,SUPN,SUPERNUS PHARMACEUTICALS INC,Healthcare,90.4,1.32555764436,15.898251192368829,30.4507635096,24.119198515,97.8,0.022,,,-8.220947322631172
